X,Y,ASCII,Foreground,Background
27,39,0,#000000,#000000
28,39,0,#000000,#000000
29,39,0,#000000,#000000
30,39,0,#000000,#000000
31,39,0,#000000,#000000
32,39,0,#000000,#000000
33,39,0,#000000,#000000
34,39,0,#000000,#000000
35,39,0,#000000,#000000
36,39,0,#000000,#000000
37,39,0,#000000,#000000
38,39,0,#000000,#000000
39,39,0,#000000,#000000
40,39,0,#000000,#000000
41,39,0,#000000,#000000
42,39,0,#000000,#000000
43,39,0,#000000,#000000
44,39,0,#000000,#000000
45,39,0,#000000,#000000
46,39,0,#000000,#000000
47,39,0,#000000,#000000
48,39,0,#000000,#000000
49,39,0,#000000,#000000
50,39,0,#000000,#000000
51,39,0,#000000,#000000
52,39,0,#000000,#000000
53,39,0,#000000,#000000
54,39,0,#000000,#000000
55,39,0,#000000,#000000
56,39,176,#004020,#000000
57,39,176,#004020,#000000
58,39,177,#004020,#000000
59,39,4,#33FF99,#000000
60,39,177,#004020,#000000
61,39,177,#004020,#000000
62,39,178,#004020,#000000
63,39,177,#004020,#000000
64,39,177,#004020,#000000
65,39,176,#004020,#000000
66,39,176,#004020,#000000
67,39,176,#004020,#000000
68,39,176,#004020,#000000
69,39,176,#004020,#000000
70,39,177,#004020,#000000
71,39,177,#004020,#000000
72,39,176,#004020,#000000
73,39,0,#000000,#000000
74,39,0,#000000,#000000
75,39,0,#000000,#000000
76,39,0,#000000,#000000
77,39,0,#000000,#000000
78,39,0,#000000,#000000
79,39,0,#000000,#000000
80,39,0,#000000,#000000
81,39,0,#000000,#000000
82,39,0,#000000,#000000
83,39,0,#000000,#000000
84,39,0,#000000,#000000
85,39,0,#000000,#000000
86,39,0,#000000,#000000
87,39,0,#000000,#000000
88,39,0,#000000,#000000
89,39,0,#000000,#000000
90,39,0,#000000,#000000
91,39,0,#000000,#000000
92,39,0,#000000,#000000
93,39,0,#000000,#000000
94,39,0,#000000,#000000
95,39,0,#000000,#000000
96,39,0,#000000,#000000
97,39,0,#000000,#000000
98,39,0,#000000,#000000
99,39,0,#000000,#000000
0,40,0,#000000,#000000
1,40,0,#000000,#000000
2,40,0,#000000,#000000
3,40,0,#000000,#000000
4,40,0,#000000,#000000
5,40,0,#000000,#000000
6,40,0,#000000,#000000
7,40,0,#000000,#000000
8,40,0,#000000,#000000
9,40,0,#000000,#000000
10,40,0,#000000,#000000
11,40,0,#000000,#000000
12,40,0,#000000,#000000
13,40,0,#000000,#000000
14,40,0,#000000,#000000
15,40,0,#000000,#000000
16,40,0,#000000,#000000
17,40,0,#000000,#000000
18,40,0,#000000,#000000
19,40,186,#4D3D26,#000000
20,40,0,#000000,#000000
21,40,186,#4D3D26,#000000
22,40,0,#000000,#000000
23,40,0,#000000,#000000
24,40,0,#000000,#000000
25,40,0,#000000,#000000
26,40,0,#000000,#000000
27,40,0,#000000,#000000
28,40,0,#000000,#000000
29,40,0,#000000,#000000
30,40,0,#000000,#000000
31,40,0,#000000,#000000
32,40,0,#000000,#000000
33,40,0,#000000,#000000
34,40,0,#000000,#000000
35,40,0,#000000,#000000
36,40,0,#000000,#000000
37,40,0,#000000,#000000
38,40,0,#000000,#000000
39,40,0,#000000,#000000
40,40,0,#000000,#000000
41,40,0,#000000,#000000
42,40,0,#000000,#000000
43,40,0,#000000,#000000
44,40,0,#000000,#000000
45,40,0,#000000,#000000
46,40,0,#000000,#000000
47,40,0,#000000,#000000
48,40,0,#000000,#000000
49,40,0,#000000,#000000
50,40,0,#000000,#000000
51,40,0,#000000,#000000
52,40,0,#000000,#000000
53,40,0,#000000,#000000
54,40,0,#000000,#000000
55,40,0,#000000,#000000
56,40,176,#004020,#000000
57,40,176,#004020,#000000
58,40,177,#004020,#000000
59,40,177,#004020,#000000
60,40,177,#004020,#000000
61,40,176,#004020,#000000
62,40,176,#004020,#000000
63,40,176,#004020,#000000
64,40,176,#004020,#000000
65,40,176,#004020,#000000
66,40,176,#004020,#000000
67,40,176,#004020,#000000
68,40,176,#004020,#000000
69,40,176,#004020,#000000
70,40,177,#004020,#000000
71,40,177,#004020,#000000
72,40,177,#004020,#000000
73,40,176,#004020,#000000
74,40,176,#004020,#000000
75,40,0,#000000,#000000
76,40,0,#000000,#000000
77,40,0,#000000,#000000
78,40,0,#000000,#000000
79,40,0,#000000,#000000
80,40,0,#000000,#000000
81,40,0,#000000,#000000
82,40,0,#000000,#000000
83,40,0,#000000,#000000
84,40,0,#000000,#000000
85,40,0,#000000,#000000
86,40,0,#000000,#000000
87,40,0,#000000,#000000
88,40,0,#000000,#000000
89,40,0,#000000,#000000
90,40,0,#000000,#000000
91,40,0,#000000,#000000
92,40,0,#000000,#000000
93,40,0,#000000,#000000
94,40,0,#000000,#000000
95,40,0,#000000,#000000
96,40,0,#000000,#000000
97,40,0,#000000,#000000
98,40,0,#000000,#000000
99,40,0,#000000,#000000
0,41,0,#000000,#000000
1,41,0,#000000,#000000
2,41,0,#000000,#000000
3,41,0,#000000,#000000
4,41,0,#000000,#000000
5,41,0,#000000,#000000
6,41,0,#000000,#000000
7,41,0,#000000,#000000
8,41,0,#000000,#000000
9,41,0,#000000,#000000
10,41,0,#000000,#000000
11,41,0,#000000,#000000
12,41,0,#000000,#000000
13,41,0,#000000,#000000
14,41,0,#000000,#000000
15,41,0,#000000,#000000
16,41,0,#000000,#000000
17,41,0,#000000,#000000
18,41,0,#000000,#000000
19,41,186,#4D3D26,#000000
20,41,0,#000000,#000000
21,41,186,#4D3D26,#000000
22,41,0,#000000,#000000
23,41,0,#000000,#000000
24,41,0,#000000,#000000
25,41,0,#000000,#000000
26,41,0,#000000,#000000
27,41,0,#000000,#000000
28,41,0,#000000,#000000
29,41,0,#000000,#000000
30,41,0,#000000,#000000
31,41,0,#000000,#000000
32,41,0,#000000,#000000
33,41,0,#000000,#000000
34,41,0,#000000,#000000
35,41,0,#000000,#000000
36,41,0,#000000,#000000
37,41,0,#000000,#000000
38,41,0,#000000,#000000
39,41,0,#000000,#000000
40,41,0,#000000,#000000
41,41,0,#000000,#000000
42,41,0,#000000,#000000
43,41,0,#000000,#000000
44,41,0,#000000,#000000
45,41,0,#000000,#000000
46,41,0,#000000,#000000
47,41,0,#000000,#000000
48,41,0,#000000,#000000
49,41,0,#000000,#000000
50,41,0,#000000,#000000
51,41,0,#000000,#000000
52,41,0,#000000,#000000
53,41,0,#000000,#000000
54,41,0,#000000,#000000
55,41,176,#004020,#000000
56,41,176,#004020,#000000
57,41,177,#004020,#000000
58,41,177,#004020,#000000
59,41,176,#004020,#000000
60,41,176,#004020,#000000
61,41,176,#004020,#000000
62,41,176,#004020,#000000
63,41,176,#004020,#000000
64,41,176,#004020,#000000
65,41,176,#004020,#000000
66,41,176,#004020,#000000
67,41,176,#004020,#000000
68,41,176,#004020,#000000
69,41,176,#004020,#000000
70,41,176,#004020,#000000
71,41,176,#004020,#000000
72,41,177,#004020,#000000
73,41,177,#004020,#000000
74,41,176,#004020,#000000
75,41,176,#004020,#000000
76,41,0,#004020,#000000
77,41,0,#000000,#000000
78,41,0,#000000,#000000
79,41,0,#000000,#000000
80,41,0,#000000,#000000
81,41,0,#000000,#000000
82,41,0,#000000,#000000
83,41,0,#000000,#000000
84,41,0,#000000,#000000
85,41,0,#000000,#000000
86,41,0,#000000,#000000
87,41,0,#000000,#000000
88,41,0,#000000,#000000
89,41,0,#000000,#000000
90,41,0,#000000,#000000
91,41,0,#000000,#000000
92,41,0,#000000,#000000
93,41,0,#000000,#000000
94,41,0,#000000,#000000
95,41,0,#000000,#000000
96,41,0,#000000,#000000
97,41,0,#000000,#000000
98,41,0,#000000,#000000
99,41,0,#000000,#000000
0,42,0,#000000,#000000
1,42,0,#000000,#000000
2,42,0,#000000,#000000
3,42,0,#000000,#000000
4,42,0,#000000,#000000
5,42,0,#000000,#000000
6,42,0,#000000,#000000
7,42,0,#000000,#000000
8,42,0,#000000,#000000
9,42,0,#000000,#000000
10,42,0,#000000,#000000
11,42,0,#000000,#000000
12,42,0,#000000,#000000
13,42,0,#000000,#000000
14,42,0,#000000,#000000
15,42,0,#000000,#000000
16,42,0,#000000,#000000
17,42,0,#000000,#000000
18,42,0,#000000,#000000
19,42,0,#000000,#000000
20,42,0,#000000,#000000
21,42,0,#000000,#000000
22,42,0,#000000,#000000
23,42,0,#000000,#000000
24,42,0,#000000,#000000
25,42,0,#000000,#000000
26,42,0,#000000,#000000
27,42,0,#000000,#000000
28,42,0,#000000,#000000
29,42,0,#000000,#000000
30,42,0,#000000,#000000
31,42,0,#000000,#000000
32,42,0,#000000,#000000
33,42,0,#000000,#000000
34,42,0,#000000,#000000
35,42,0,#000000,#000000
36,42,0,#000000,#000000
37,42,0,#000000,#000000
38,42,0,#000000,#000000
39,42,0,#000000,#000000
40,42,0,#000000,#000000
41,42,0,#000000,#000000
42,42,0,#000000,#000000
43,42,0,#000000,#000000
44,42,0,#000000,#000000
45,42,0,#000000,#000000
46,42,0,#000000,#000000
47,42,0,#000000,#000000
48,42,0,#000000,#000000
49,42,0,#000000,#000000
50,42,0,#000000,#000000
51,42,0,#000000,#000000
52,42,0,#000000,#000000
53,42,0,#000000,#000000
54,42,176,#004020,#000000
55,42,176,#004020,#000000
56,42,177,#004020,#000000
57,42,176,#004020,#000000
58,42,176,#004020,#000000
59,42,176,#004020,#000000
60,42,176,#004020,#000000
61,42,176,#004020,#000000
62,42,0,#000000,#000000
63,42,186,#33291A,#000000
64,42,0,#33291A,#000000
65,42,0,#33291A,#000000
66,42,0,#000000,#000000
67,42,0,#000000,#000000
68,42,0,#000000,#000000
69,42,186,#33291A,#000000
70,42,32,#000000,#000000
71,42,0,#004020,#000000
72,42,176,#004020,#000000
73,42,176,#004020,#000000
74,42,176,#004020,#000000
75,42,176,#004020,#000000
76,42,176,#004020,#000000
77,42,0,#004020,#000000
78,42,0,#000000,#000000
79,42,0,#000000,#000000
80,42,0,#000000,#000000
81,42,0,#000000,#000000
82,42,0,#000000,#000000
83,42,0,#000000,#000000
84,42,0,#000000,#000000
85,42,0,#000000,#000000
86,42,0,#000000,#000000
87,42,0,#000000,#000000
88,42,0,#000000,#000000
89,42,0,#000000,#000000
90,42,0,#000000,#000000
91,42,0,#000000,#000000
92,42,0,#000000,#000000
93,42,0,#000000,#000000
94,42,0,#000000,#000000
95,42,0,#000000,#000000
96,42,0,#000000,#000000
97,42,0,#000000,#000000
98,42,0,#000000,#000000
99,42,0,#000000,#000000
0,43,0,#000000,#000000
1,43,0,#000000,#000000
2,43,0,#000000,#000000
3,43,0,#000000,#000000
4,43,0,#000000,#000000
5,43,0,#000000,#000000
6,43,0,#000000,#000000
7,43,0,#000000,#000000
8,43,0,#000000,#000000
9,43,0,#000000,#000000
10,43,0,#000000,#000000
11,43,0,#000000,#000000
12,43,0,#000000,#000000
13,43,0,#000000,#000000
14,43,0,#000000,#000000
15,43,0,#000000,#000000
16,43,0,#000000,#000000
17,43,0,#000000,#000000
18,43,0,#000000,#000000
19,43,0,#000000,#000000
20,43,0,#000000,#000000
21,43,0,#000000,#000000
22,43,0,#000000,#000000
23,43,0,#000000,#000000
24,43,0,#000000,#000000
25,43,0,#000000,#000000
26,43,0,#000000,#000000
27,43,0,#000000,#000000
28,43,0,#000000,#000000
29,43,0,#000000,#000000
30,43,0,#000000,#000000
31,43,0,#000000,#000000
32,43,0,#000000,#000000
33,43,0,#000000,#000000
34,43,0,#000000,#000000
35,43,0,#000000,#000000
36,43,0,#000000,#000000
37,43,0,#000000,#000000
38,43,0,#000000,#000000
39,43,0,#000000,#000000
40,43,0,#000000,#000000
41,43,0,#000000,#000000
42,43,0,#000000,#000000
43,43,0,#000000,#000000
44,43,0,#000000,#000000
45,43,0,#000000,#000000
46,43,0,#000000,#000000
47,43,0,#000000,#000000
48,43,0,#000000,#000000
49,43,0,#000000,#000000
50,43,0,#000000,#000000
51,43,0,#000000,#000000
52,43,176,#004020,#000000
53,43,176,#004020,#000000
54,43,176,#004020,#000000
55,43,176,#004020,#000000
56,43,176,#004020,#000000
57,43,176,#004020,#000000
58,43,176,#004020,#000000
59,43,0,#000000,#000000
60,43,0,#000000,#000000
61,43,0,#33291A,#000000
62,43,0,#000000,#000000
63,43,186,#33291A,#000000
64,43,0,#33291A,#000000
65,43,0,#000000,#000000
66,43,0,#000000,#000000
67,43,0,#000000,#000000
68,43,0,#000000,#000000
69,43,186,#33291A,#000000
70,43,0,#004020,#000000
71,43,0,#004020,#000000
72,43,0,#004020,#000000
73,43,0,#004020,#000000
74,43,176,#004020,#000000
75,43,176,#004020,#000000
76,43,176,#004020,#000000
77,43,176,#004020,#000000
78,43,0,#004020,#000000
79,43,0,#004020,#000000
80,43,0,#000000,#000000
81,43,0,#000000,#000000
82,43,0,#000000,#000000
83,43,0,#000000,#000000
84,43,0,#000000,#000000
85,43,0,#000000,#000000
86,43,0,#000000,#000000
87,43,0,#000000,#000000
88,43,0,#000000,#000000
89,43,0,#000000,#000000
90,43,0,#000000,#000000
91,43,0,#000000,#000000
92,43,0,#000000,#000000
93,43,0,#000000,#000000
94,43,0,#000000,#000000
95,43,0,#000000,#000000
96,43,0,#000000,#000000
97,43,0,#000000,#000000
98,43,0,#000000,#000000
99,43,0,#000000,#000000
0,44,0,#000000,#000000
1,44,0,#000000,#000000
2,44,0,#000000,#000000
3,44,0,#000000,#000000
4,44,0,#000000,#000000
5,44,0,#000000,#000000
6,44,0,#000000,#000000
7,44,0,#000000,#000000
8,44,0,#000000,#000000
9,44,0,#000000,#000000
10,44,0,#000000,#000000
11,44,0,#000000,#000000
12,44,0,#000000,#000000
13,44,0,#000000,#000000
14,44,0,#000000,#000000
15,44,0,#000000,#000000
16,44,0,#000000,#000000
17,44,0,#000000,#000000
18,44,0,#000000,#000000
19,44,0,#000000,#000000
20,44,0,#000000,#000000
21,44,0,#000000,#000000
22,44,0,#000000,#000000
23,44,0,#000000,#000000
24,44,0,#000000,#000000
25,44,0,#000000,#000000
26,44,0,#000000,#000000
27,44,0,#000000,#000000
28,44,0,#000000,#000000
29,44,0,#000000,#000000
30,44,0,#000000,#000000
31,44,0,#000000,#000000
32,44,0,#000000,#000000
33,44,0,#000000,#000000
34,44,0,#000000,#000000
35,44,0,#000000,#000000
36,44,0,#000000,#000000
37,44,0,#000000,#000000
38,44,0,#000000,#000000
39,44,0,#000000,#000000
40,44,0,#000000,#000000
41,44,0,#000000,#000000
42,44,0,#000000,#000000
43,44,0,#000000,#000000
44,44,0,#000000,#000000
45,44,0,#000000,#000000
46,44,0,#000000,#000000
47,44,0,#000000,#000000
48,44,0,#000000,#000000
49,44,0,#000000,#000000
50,44,0,#000000,#000000
51,44,0,#000000,#000000
52,44,0,#000000,#000000
53,44,176,#004020,#000000
54,44,0,#000000,#000000
55,44,0,#000000,#000000
56,44,0,#000000,#000000
57,44,0,#000000,#000000
58,44,0,#000000,#000000
59,44,0,#000000,#000000
60,44,0,#000000,#000000
61,44,0,#000000,#000000
62,44,0,#000000,#000000
63,44,186,#33291A,#000000
64,44,0,#000000,#000000
65,44,0,#000000,#000000
66,44,0,#000000,#000000
67,44,0,#000000,#000000
68,44,0,#000000,#000000
69,44,186,#33291A,#000000
70,44,32,#000000,#000000
71,44,0,#004020,#000000
72,44,0,#004020,#000000
73,44,0,#004020,#000000
74,44,0,#004020,#000000
75,44,0,#004020,#000000
76,44,0,#004020,#000000
77,44,0,#004020,#000000
78,44,0,#004020,#000000
79,44,0,#004020,#000000
80,44,0,#004020,#000000
81,44,0,#000000,#000000
82,44,0,#000000,#000000
83,44,0,#000000,#000000
84,44,0,#000000,#000000
85,44,0,#000000,#000000
86,44,0,#000000,#000000
87,44,0,#000000,#000000
88,44,0,#000000,#000000
89,44,0,#000000,#000000
90,44,0,#000000,#000000
91,44,0,#000000,#000000
92,44,0,#000000,#000000
93,44,0,#000000,#000000
94,44,0,#000000,#000000
95,44,0,#000000,#000000
96,44,0,#000000,#000000
97,44,0,#000000,#000000
98,44,0,#000000,#000000
99,44,0,#000000,#000000
0,45,0,#000000,#000000
1,45,0,#000000,#000000
2,45,0,#000000,#000000
3,45,0,#000000,#000000
4,45,0,#000000,#000000
5,45,0,#000000,#000000
6,45,0,#000000,#000000
7,45,0,#000000,#000000
8,45,0,#000000,#000000
9,45,0,#000000,#000000
10,45,0,#000000,#000000
11,45,0,#000000,#000000
12,45,0,#000000,#000000
13,45,0,#000000,#000000
14,45,0,#000000,#000000
15,45,0,#000000,#000000
16,45,0,#000000,#000000
17,45,0,#000000,#000000
18,45,0,#000000,#000000
19,45,0,#000000,#000000
20,45,0,#000000,#000000
21,45,0,#000000,#000000
22,45,0,#000000,#000000
23,45,0,#000000,#000000
24,45,0,#000000,#000000
25,45,0,#000000,#000000
26,45,0,#000000,#000000
27,45,0,#000000,#000000
28,45,0,#000000,#000000
29,45,0,#000000,#000000
30,45,0,#000000,#000000
31,45,0,#000000,#000000
32,45,0,#000000,#000000
33,45,0,#000000,#000000
34,45,0,#000000,#000000
35,45,0,#000000,#000000
36,45,0,#000000,#000000
37,45,0,#000000,#000000
38,45,0,#000000,#000000
39,45,0,#000000,#000000
40,45,0,#000000,#000000
41,45,0,#000000,#000000
42,45,0,#000000,#000000
43,45,0,#000000,#000000
44,45,0,#000000,#000000
45,45,0,#000000,#000000
46,45,0,#000000,#000000
47,45,0,#000000,#000000
48,45,0,#000000,#000000
49,45,0,#000000,#000000
50,45,0,#000000,#000000
51,45,0,#000000,#000000
52,45,0,#000000,#000000
53,45,0,#000000,#000000
54,45,0,#000000,#000000
55,45,0,#000000,#000000
56,45,0,#000000,#000000
57,45,0,#000000,#000000
58,45,0,#000000,#000000
59,45,0,#000000,#000000
60,45,0,#000000,#000000
61,45,0,#000000,#000000
62,45,0,#000000,#000000
63,45,186,#33291A,#000000
64,45,0,#000000,#000000
65,45,0,#000000,#000000
66,45,0,#000000,#000000
67,45,0,#000000,#000000
68,45,0,#004020,#000000
69,45,186,#33291A,#000000
70,45,0,#004020,#000000
71,45,0,#004020,#000000
72,45,0,#004020,#000000
73,45,0,#004020,#000000
74,45,0,#004020,#000000
75,45,0,#004020,#000000
76,45,0,#004020,#000000
77,45,0,#004020,#000000
78,45,0,#004020,#000000
79,45,0,#000000,#000000
80,45,0,#000000,#000000
81,45,0,#000000,#000000
82,45,0,#000000,#000000
83,45,0,#000000,#000000
84,45,0,#000000,#000000
85,45,0,#000000,#000000
86,45,0,#000000,#000000
87,45,0,#000000,#000000
88,45,0,#000000,#000000
89,45,0,#000000,#000000
90,45,0,#000000,#000000
91,45,0,#000000,#000000
92,45,0,#000000,#000000
93,45,0,#000000,#000000
94,45,0,#000000,#000000
95,45,0,#000000,#000000
96,45,0,#000000,#000000
97,45,0,#000000,#000000
98,45,0,#000000,#000000
99,45,0,#000000,#000000
0,46,0,#000000,#000000
1,46,0,#000000,#000000
2,46,0,#000000,#000000
3,46,0,#000000,#000000
4,46,0,#000000,#000000
5,46,0,#000000,#000000
6,46,0,#000000,#000000
7,46,0,#000000,#000000
8,46,0,#000000,#000000
9,46,0,#000000,#000000
10,46,0,#000000,#000000
11,46,0,#000000,#000000
12,46,0,#000000,#000000
13,46,0,#000000,#000000
14,46,0,#000000,#000000
15,46,0,#000000,#000000
16,46,0,#000000,#000000
17,46,0,#000000,#000000
18,46,0,#000000,#000000
19,46,0,#000000,#000000
20,46,0,#000000,#000000
21,46,0,#000000,#000000
22,46,0,#000000,#000000
23,46,0,#000000,#000000
24,46,0,#000000,#000000
25,46,0,#000000,#000000
26,46,0,#000000,#000000
27,46,0,#000000,#000000
28,46,0,#000000,#000000
29,46,0,#000000,#000000
30,46,0,#000000,#000000
31,46,0,#000000,#000000
32,46,0,#000000,#000000
33,46,0,#000000,#000000
34,46,0,#000000,#000000
35,46,0,#000000,#000000
36,46,0,#000000,#000000
37,46,0,#000000,#000000
38,46,0,#000000,#000000
39,46,0,#000000,#000000
40,46,0,#000000,#000000
41,46,0,#000000,#000000
42,46,0,#000000,#000000
43,46,0,#000000,#000000
44,46,0,#000000,#000000
45,46,0,#000000,#000000
46,46,0,#000000,#000000
47,46,0,#000000,#000000
48,46,0,#000000,#000000
49,46,0,#000000,#000000
50,46,0,#000000,#000000
51,46,0,#000000,#000000
52,46,0,#000000,#000000
53,46,0,#000000,#000000
54,46,0,#000000,#000000
55,46,0,#000000,#000000
56,46,0,#000000,#000000
57,46,0,#000000,#000000
58,46,0,#000000,#000000
59,46,0,#000000,#000000
60,46,0,#000000,#000000
61,46,0,#000000,#000000
62,46,0,#000000,#000000
63,46,186,#33291A,#000000
64,46,0,#000000,#000000
65,46,0,#000000,#000000
66,46,0,#000000,#000000
67,46,0,#000000,#000000
68,46,0,#000000,#000000
69,46,186,#33291A,#000000
70,46,0,#000000,#000000
71,46,0,#000000,#000000
72,46,0,#000000,#000000
73,46,0,#000000,#000000
74,46,0,#004020,#000000
75,46,0,#004020,#000000
76,46,0,#004020,#000000
77,46,0,#004020,#000000
78,46,0,#004020,#000000
79,46,0,#000000,#000000
80,46,0,#000000,#000000
81,46,0,#000000,#000000
82,46,0,#000000,#000000
83,46,0,#000000,#000000
84,46,0,#000000,#000000
85,46,0,#000000,#000000
86,46,0,#000000,#000000
87,46,0,#000000,#000000
88,46,0,#000000,#000000
89,46,0,#000000,#000000
90,46,0,#000000,#000000
91,46,0,#000000,#000000
92,46,0,#000000,#000000
93,46,0,#000000,#000000
94,46,0,#000000,#000000
95,46,0,#000000,#000000
96,46,0,#000000,#000000
97,46,0,#000000,#000000
98,46,0,#000000,#000000
99,46,0,#000000,#000000
0,47,0,#000000,#000000
1,47,0,#000000,#000000
2,47,0,#000000,#000000
3,47,0,#000000,#000000
4,47,0,#000000,#000000
5,47,0,#000000,#000000
6,47,0,#000000,#000000
7,47,0,#000000,#000000
8,47,0,#000000,#000000
9,47,0,#000000,#000000
10,47,0,#000000,#000000
11,47,0,#000000,#000000
12,47,0,#000000,#000000
13,47,0,#000000,#000000
14,47,0,#000000,#000000
15,47,0,#000000,#000000
16,47,0,#000000,#000000
17,47,0,#000000,#000000
18,47,0,#000000,#000000
19,47,0,#000000,#000000
20,47,0,#000000,#000000
21,47,0,#000000,#000000
22,47,0,#000000,#000000
23,47,0,#000000,#000000
24,47,0,#000000,#000000
25,47,0,#000000,#000000
26,47,0,#000000,#000000
27,47,0,#000000,#000000
28,47,0,#000000,#000000
29,47,0,#000000,#000000
30,47,0,#000000,#000000
31,47,0,#000000,#000000
32,47,0,#000000,#000000
33,47,0,#000000,#000000
34,47,0,#000000,#000000
35,47,0,#000000,#000000
36,47,0,#000000,#000000
37,47,0,#000000,#000000
38,47,0,#000000,#000000
39,47,0,#000000,#000000
40,47,0,#000000,#000000
41,47,0,#000000,#000000
42,47,0,#000000,#000000
43,47,0,#000000,#000000
44,47,0,#000000,#000000
45,47,0,#000000,#000000
46,47,0,#000000,#000000
47,47,0,#000000,#000000
48,47,0,#000000,#000000
49,47,0,#000000,#000000
50,47,0,#000000,#000000
51,47,0,#000000,#000000
52,47,0,#000000,#000000
53,47,0,#000000,#000000
54,47,0,#000000,#000000
55,47,0,#000000,#000000
56,47,0,#000000,#000000
57,47,0,#000000,#000000
58,47,0,#000000,#000000
59,47,0,#000000,#000000
60,47,0,#000000,#000000
61,47,0,#000000,#000000
62,47,0,#000000,#000000
63,47,0,#000000,#000000
64,47,0,#000000,#000000
65,47,0,#000000,#000000
66,47,0,#000000,#000000
67,47,0,#000000,#000000
68,47,0,#000000,#000000
69,47,0,#000000,#000000
70,47,0,#000000,#000000
71,47,0,#000000,#000000
72,47,0,#000000,#000000
73,47,0,#000000,#000000
74,47,0,#000000,#000000
75,47,0,#000000,#000000
76,47,0,#004020,#000000
77,47,0,#004020,#000000
78,47,0,#004020,#000000
79,47,0,#004020,#000000
80,47,0,#000000,#000000
81,47,0,#000000,#000000
82,47,0,#000000,#000000
83,47,0,#000000,#000000
84,47,0,#000000,#000000
85,47,0,#000000,#000000
86,47,0,#000000,#000000
87,47,0,#000000,#000000
88,47,0,#000000,#000000
89,47,0,#000000,#000000
90,47,0,#000000,#000000
91,47,0,#000000,#000000
92,47,0,#000000,#000000
93,47,0,#000000,#000000
94,47,0,#000000,#000000
95,47,0,#000000,#000000
96,47,0,#000000,#000000
97,47,0,#000000,#000000
98,47,0,#000000,#000000
99,47,0,#000000,#000000
0,48,0,#000000,#000000
1,48,0,#000000,#000000
2,48,0,#000000,#000000
3,48,0,#000000,#000000
4,48,0,#000000,#000000
5,48,0,#000000,#000000
6,48,0,#000000,#000000
7,48,0,#000000,#000000
8,48,0,#000000,#000000
9,48,0,#000000,#000000
10,48,0,#000000,#000000
11,48,0,#000000,#000000
12,48,0,#000000,#000000
13,48,0,#000000,#000000
14,48,0,#000000,#000000
15,48,0,#000000,#000000
16,48,0,#000000,#000000
17,48,0,#000000,#000000
18,48,0,#000000,#000000
19,48,0,#000000,#000000
20,48,0,#000000,#000000
21,48,0,#000000,#000000
22,48,0,#000000,#000000
23,48,0,#000000,#000000
24,48,0,#000000,#000000
25,48,0,#000000,#000000
26,48,0,#000000,#000000
27,48,0,#000000,#000000
28,48,0,#000000,#000000
29,48,0,#000000,#000000
30,48,0,#000000,#000000
31,48,0,#000000,#000000
32,48,0,#000000,#000000
33,48,0,#000000,#000000
34,48,0,#000000,#000000
35,48,0,#000000,#000000
36,48,0,#000000,#000000
37,48,0,#000000,#000000
38,48,0,#000000,#000000
39,48,0,#000000,#000000
40,48,0,#000000,#000000
41,48,0,#000000,#000000
42,48,0,#000000,#000000
43,48,0,#000000,#000000
44,48,0,#000000,#000000
45,48,0,#000000,#000000
46,48,0,#000000,#000000
47,48,0,#000000,#000000
48,48,0,#000000,#000000
49,48,0,#000000,#000000
50,48,0,#000000,#000000
51,48,0,#000000,#000000
52,48,0,#000000,#000000
53,48,0,#000000,#000000
54,48,0,#000000,#000000
55,48,0,#000000,#000000
56,48,0,#000000,#000000
57,48,0,#000000,#000000
58,48,0,#000000,#000000
59,48,0,#000000,#000000
60,48,0,#000000,#000000
61,48,0,#000000,#000000
62,48,0,#000000,#000000
63,48,0,#000000,#000000
64,48,0,#000000,#000000
65,48,0,#000000,#000000
66,48,0,#000000,#000000
67,48,0,#000000,#000000
68,48,0,#000000,#000000
69,48,0,#000000,#000000
70,48,0,#000000,#000000
71,48,0,#000000,#000000
72,48,0,#000000,#000000
73,48,0,#000000,#000000
74,48,0,#000000,#000000
75,48,0,#000000,#000000
76,48,0,#004020,#000000
77,48,0,#000000,#000000
78,48,0,#000000,#000000
79,48,0,#000000,#000000
80,48,0,#000000,#000000
81,48,0,#000000,#000000
82,48,0,#000000,#000000
83,48,0,#000000,#000000
84,48,0,#000000,#000000
85,48,0,#000000,#000000
86,48,0,#000000,#000000
87,48,0,#000000,#000000
88,48,0,#000000,#000000
89,48,0,#000000,#000000
90,48,0,#000000,#000000
91,48,0,#000000,#000000
92,48,0,#000000,#000000
93,48,0,#000000,#000000
94,48,0,#000000,#000000
95,48,0,#000000,#000000
96,48,0,#000000,#000000
97,48,0,#000000,#000000
98,48,0,#000000,#000000
99,48,0,#000000,#000000
0,49,0,#000000,#000000
1,49,0,#000000,#000000
2,49,0,#000000,#000000
3,49,0,#000000,#000000
4,49,0,#000000,#000000
5,49,0,#000000,#000000
6,49,0,#000000,#000000
7,49,0,#000000,#000000
8,49,0,#000000,#000000
9,49,0,#000000,#000000
10,49,0,#000000,#000000
11,49,0,#000000,#000000
12,49,0,#000000,#000000
13,49,0,#000000,#000000
14,49,0,#000000,#000000
15,49,0,#000000,#000000
16,49,0,#000000,#000000
17,49,0,#000000,#000000
18,49,0,#000000,#000000
19,49,0,#000000,#000000
20,49,0,#000000,#000000
21,49,0,#000000,#000000
22,49,0,#000000,#000000
